Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
97	42	0	1.19248484	293.201011	293.200986	293.200883	293.201032	0.000138036026	3.35460726e-05	0	24.3	0	0	3
98	42	0	1.2047785	293.201009	293.200989	293.200889	293.201032	0.000137917886	3.35460726e-05	0	24.3	0	0	3
99	42	0	1.21707216	293.201008	293.200992	293.200894	293.201032	0.000136402544	3.35460726e-05	0	24.5	0	0	3
100	43	0	1.22936582	293.201008	293.200995	293.2009	293.201032	0.000132469928	3.35460726e-05	0	25.3	0	0	3
101	44	0	1.24165948	293.201007	293.200997	293.200906	293.201032	0.000126025534	3.35460726e-05	0	26.6	0	0	3
102	44	0	1.25395313	293.201008	293.201	293.200913	293.201032	0.000119664326	3.35460726e-05	0	28	0	0	3
103	45	0	1.26624679	293.201008	293.201002	293.200919	293.201032	0.000112942777	3.35460726e-05	0	29.7	0	0	3
104	45	0	1.27854045	293.201008	293.201004	293.200927	293.201032	0.000104914145	3.35460726e-05	0	31.9	0	0	3
105	45	0	1.29083411	293.201007	293.201006	293.200935	293.201032	9.7143734e-05	3.35460726e-05	0	34.5	0	0	3
106	46	0	1.30312777	293.201009	293.201008	293.200942	293.201032	9.04229361e-05	3.35460726e-05	0	37	0	0	3
107	46	0	1.31542143	293.201008	293.20101	293.200949	293.201032	8.29192991e-05	3.35460726e-05	0	40.4	0	0	3
108	46	0	1.32771508	293.201009	293.201011	293.200957	293.201032	7.51638589e-05	3.35460726e-05	0	44.6	0	0	3
109	47	0	1.34000874	293.201008	293.201012	293.200964	293.201032	6.79132536e-05	3.35460726e-05	0	49.3	0	0	3
110	47	0	1.3523024	293.201008	293.201013	293.200971	293.201032	6.14254927e-05	3.35460726e-05	0	54.6	0	0	3
111	47	0	1.36459606	293.201008	293.201014	293.200978	293.201032	5.47743565e-05	3.35460726e-05	0	61.2	0	0	3
112	48	0	1.37688972	293.201009	293.201015	293.200984	293.201032	4.84711498e-05	3.35460726e-05	0	69.2	0	0	3
113	48	0	1.38918337	293.201009	293.201016	293.200989	293.201032	4.28681077e-05	3.35460726e-05	0	78.2	0	0	3
114	48	0	1.40147703	293.20101	293.201016	293.200996	293.201032	3.67180479e-05	3.35460726e-05	0	91.3	0	0	3
115	49	0	1.41377069	293.20101	293.201016	293.201002	293.201032	3.04849884e-05	3.35460726e-05	0	100	0	0	3
116	49	0	1.42606435	293.20101	293.201017	293.201007	293.201032	2.51362624e-05	3.35460726e-05	0	100	0	0	3
117	49	0	1.43835801	293.20101	293.201017	293.201007	293.201032	2.51362624e-05	3.35460726e-05	0	100	0	0	3
118	50	0	1.45065167	293.201011	293.201017	293.201007	293.201032	2.51362624e-05	3.35460726e-05	0	100	0	0	3
119	50	0	1.46294532	293.201012	293.201016	293.201007	293.201032	2.51362624e-05	3.35460726e-05	0	100	0	0	3
120	50	0	1.47523898	293.201011	293.201016	293.201007	293.201032	2.51362624e-05	3.35460726e-05	0	100	0	0	3
121	51	0	1.48753264	293.201011	293.201016	293.201007	293.201032	2.51362624e-05	3.35460726e-05	0	100	0	0	3
122	51	0	1.4998263	293.201012	293.201015	293.201007	293.201032	2.51362624e-05	3.35460726e-05	0	100	0	0	3
123	51	0	1.51211996	293.201013	293.201015	293.201007	293.201032	2.51362624e-05	3.35460726e-05	0	100	0	0	3
124	52	0	1.52441361	293.201013	293.201014	293.201007	293.201032	2.51362624e-05	3.35460726e-05	0	100	0	0	3
125	52	0	1.53670727	293.201012	293.201014	293.201007	293.201032	2.51362624e-05	3.35460726e-05	0	100	0	0	3
